"Name","Operating System","Display","Camera","Battery","Special Features""Mobile Phones",,,,,,,,
"Micromax Bharat 4 Diwali Edition","Android v8.1 (Oreo)","5.0 inches (12.7 cm) display","5 MP Rear Camera 2 MP Front Camera","2000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Kechao K28","2.4 inches (6.1 cm) display","1.3 MP Rear Camera","2200 mAh battery","No 3.5 mm headphone jack present",,,,
"Karbonn K9 Kavach 4G (2GB/16GB)","Android v7.0 (Nougat)","5.0 inches (12.7 cm) display","5 MP Rear Camera 5 MP Front Camera","2300 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Micromax Bolt Supreme 4 Q352 Price","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","2000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Micromax X071 Price","1.77 inches (4.5 cm) display","0.3 MP Rear Camera","1000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,,
"Micromax Vdeo 2 Price","Android v6.0 (Marshmallow)","4.5 inches (11.43 cm) display Corning Gorilla Glass Protection","5 MP Rear Camera 2 MP Front Camera","1800 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Panasonic Eluga I9","Android v7.0 (Nougat)","5.0 inches (12.7 cm) display","13 MP Rear Camera 5 MP Front Camera","2500 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Lava Iris Atom 2 Price","Android v4.4 (Kitkat)","4.5 inches (11.43 cm) display","5 MP Rear Camera 0.3 MP Front Camera","1750 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Huawei Mate 30 Lite","Android v9.0 (Pie)","6.4 inches (16.26 cm) bezel-less display with punch-hole display Corning Gorilla Glass Protection","24 + 8 + 5 + 2 MP Quad Rear Cameras 24 MP Front Camera","4000 mAh battery with Fast Charging","Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Huawei P10 Lite","Android v7.0 (Nougat)","5.2 inches (13.21 cm) display","12 MP Rear Camera 8 MP Front Camera","3000 mAh battery with Fast Charging","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Asus X00GD","Android v7.0 (Nougat)","5.2 inches (13.21 cm) display","13 MP Rear Camera 8 MP Front Camera","4850 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Xiaomi Mi 8 256GB","Android v8.1 (Oreo)","6.21 inches (15.77 cm) bezel-less display with notch","12 + 12 MP Dual Rear Cameras 20 MP Front Camera","3400 mAh battery with Quick Charging v4.0","Rear Fingerprint Sensor Face Unlock No 3.5 mm headphone jack present",,,
"Microsoft Surface Phone","Windows Phone v10","5.5 inches (13.97 cm) display Gorilla Glass 5 Protection","16 MP Rear Camera 8 MP Front Camera","3000 mAh battery","Fingerprint Sensor 3.5 mm headphone jack present",,,
"Xiaomi Mi 8 128GB","Android v8.1 (Oreo)","6.21 inches (15.77 cm) bezel-less display with notch","12 + 12 MP Dual Rear Cameras 20 MP Front Camera","3400 mAh battery with Quick Charging v4.0","Rear Fingerprint Sensor Face Unlock No 3.5 mm headphone jack present",,,
"Swipe Elite 4G (2017)","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","2500 mAh battery","3.5 mm headphone jack present",,,
"Lava Arc 105 Price","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","800 mAh battery","3.5 mm headphone jack present",,,,
"Huawei Mate 20 Pro 256GB","Android v9.0 (Pie)","6.39 inches (16.23 cm) bezel-less display with notch","40 + 20 + 8 MP Triple Rear Cameras 24 MP Front Camera","4200 mAh battery with Super Charging v2.0, charges upto 70% in 30 minutes Wireless Charging","On-screen Fingerprint Sensor Face Unlock No 3.5 mm headphone jack present",,,
"Itel A45","Android v8.1 (Oreo)","5.45 inches (13.84 cm) bezel-less display","5 + 0.3 MP Dual Rear Cameras 5 MP Front Camera","2700 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Yuho O2 Pro","Android v8.1 (Oreo)","5.34 inches (13.56 cm) bezel-less display","13 + 13 MP Dual Rear Cameras 13 MP Front Camera","2650 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Karbonn Titanium Jumbo","Android v7.0 (Nougat)","5 inches (12.7 cm) display","13 MP Rear Camera 8 MP Front Camera","4000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Vivo Y31 Price","Android v5.1 (Lollipop)","4.7 inches (11.94 cm) display","8 MP Rear Camera 2 MP Front Camera","2100 mAh battery","3.5 mm headphone jack present",,,
"Oppo Joy R1001 Price","Android v4.2 (Jelly Bean)","4.0 inches (10.16 cm) display","3 MP Rear Camera 0.3 MP Front Camera","1700 mAh battery","3.5 mm headphone jack present",,,
"Mobile Phones",,,,,,,,
"Nokia Asha 310 Price","3 inches (7.62 cm) display","2 MP Rear Camera","1100 mAh battery","No 3.5 mm headphone jack present",,,,
"Nokia Asha 308 Price","Nokia Asha","3 inches (7.62 cm) display Scratch-resistant glass Protection","2 MP Rear Camera","1110 mAh battery","3.5 mm headphone jack present",,,
"Nokia C3 Price","2.4 inches (6.1 cm) display","2 MP Rear Camera","1320 mAh battery","3.5 mm headphone jack present",,,,
"Meizu 16","Android v8.1 (Oreo)","6.0 inches (15.24 cm) bezel-less display","12 + 20 MP Dual Rear Cameras 20 MP Front Camera","3010 mAh battery with Fast Charging","On-screen Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Tambo S2440","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1900 mAh battery","3.5 mm headphone jack present",,,,
"Ziox Astra Young Pro","Android v7.0 (Nougat)","5 inches (12.7 cm) display AGC Dragontrail Protection","5 MP Rear Camera 2 MP Front Camera","2200 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Tecno i5 Pro","Android v7.0 (Nougat)","5.5 inches (13.97 cm) display","13 MP Rear Camera 8 MP Front Camera","4000 mAh battery with Fast Charging","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Lava ZX","Android v8.1 (Oreo)","5.99 inches (15.21 cm) bezel-less display with notch","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","3500 mAh battery","Fingerprint Sensor 3.5 mm headphone jack present",,,
"Huawei P Smart Plus 2019","Android v9.0 (Pie)","6.21 inches (15.77 cm) bezel-less display with waterdrop notch","24 + 16 + 2 MP Triple Rear Cameras 8 MP Front Camera","3400 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"LG V35 ThinQ","Android v8.0 (Oreo)","6.0 inches (15.24 cm) bezel-less display Gorilla Glass 5 Protection","16 + 16 MP Dual Rear Cameras 8 MP Front Camera","3300 mAh battery with Quick Charging v3.0 Wireless Charging","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Lenovo K5 Note 2018","Android v8.1 (Oreo)","6.0 inches (15.24 cm) bezel-less display","16 + 2 MP Dual Rear Cameras 8 MP Front Camera","3760 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"iBall Aasaan3 Price","2.3 inches (5.84 cm) display","1450 mAh battery","No 3.5 mm headphone jack present",,,,,
"Samsung Galaxy Star Advance G350E Price","Android v4.4.2 (Kitkat)","4.3 inches (10.92 cm) display","3 MP Rear Camera","1800 mAh battery","3.5 mm headphone jack present",,,
"Tecno Camon iClick","Android v8.1 (Oreo)","6.0 inches (15.24 cm) bezel-less display","16 MP Rear Camera 20 MP Front Camera","3750 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Rocktel R1","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1000 mAh battery","No 3.5 mm headphone jack present",,,,
"Intex Aqua Lions X1","Android v7.0 (Nougat)","5.2 inches (13.21 cm) display","13 MP Rear Camera 5 MP Front Camera","2800 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Lava A77","Android v6.0 (Marshmallow)","4.5 inches (11.43 cm) display","5 MP Rear Camera 5 MP Front Camera","2000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Karbonn K9 Smart 4G Price","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","5 MP Rear Camera 5 MP Front Camera","2300 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Lava A72 Price","Android v5.1 (Lollipop) Upgradable to v6.0 (Marshmallow)","5.0 inches (12.7 cm) display Corning Gorilla Glass Protection","5 MP Rear Camera 5 MP Front Camera","2500 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"LG Stylus 3 Price","Android v7.0 (Nougat)","5.7 inches (14.48 cm) display","13 MP Rear Camera 8 MP Front Camera","3200 mAh battery","Back Fingerprint Sensor 3.5 mm headphone jack present",,,
"Yu Yureka S Price","Android v5.1.1 (Lollipop)","5.2 inches (13.21 cm) display Gorilla Glass 5 Protection","13 MP Rear Camera 5 MP Front Camera","3000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"iKall K18 Price","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1000 mAh battery","No 3.5 mm headphone jack present",,,,
"Karbonn Aura Note 2","Android v7.0 (Nougat)","5.5 inches (13.97 cm) display","13 MP Rear Camera 5 MP Front Camera","2900 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Lava KKT 34i Price","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1800 mAh battery","3.5 mm headphone jack present",,,,
"Karbonn Aura Note 4G Price","Android v6.0 (Marshmallow)","5.5 inches (13.97 cm) display","5 MP Rear Camera 5 MP Front Camera","2800 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Microsoft Lumia 640 Dual Sim Price","Windows Phone v8.1 Upgradable to v10","5.0 inches (12.7 cm) display Gorilla Glass 5 Protection","8 MP Rear Camera 1 MP Front Camera","2500 mAh battery","3.5 mm headphone jack present",,,
"Lava KKT Jumbo Price","2.8 inches (7.11 cm) display","0.3 MP Rear Camera","4000 mAh battery","3.5 mm headphone jack present",,,,
"Swipe Marathon Price","Android v4.4.2 (Kitkat)","4.5 inches (11.43 cm) display","5 MP Rear Camera 0.3 MP Front Camera","4000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Zen Z16","2.4 inches (6.1 cm) display","1.3 MP Rear Camera","1800 mAh battery","No 3.5 mm headphone jack present",,,,
"Aqua J1","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1200 mAh battery","No 3.5 mm headphone jack present",,,,
"Jivi N6060","2.4 inches (6.1 cm) display","1.3 MP Rear Camera","5000 mAh battery","3.5 mm headphone jack present",,,,
"Videocon Metal Pro 2","Android v7.0 (Nougat)","5.0 inches (12.7 cm) display","13 MP Rear Camera 3.2 MP Front Camera","2000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Mtech Trendy Plus","2.8 inches (7.11 cm) display","0.3 MP Rear Camera 0.3 MP Front Camera","2800 mAh battery","No 3.5 mm headphone jack present",,,,
"Videocon Q1 V500K Price","Android v5.0.2 (Lollipop)","5.0 inches (12.7 cm) display","13 MP Rear Camera 8 MP Front Camera","3000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Micromax Canvas Unite 4 Plus Price","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","2500 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"LG X Cam Price","Android v6.0 (Marshmallow)","5.2 inches (13.21 cm) display","13 + 5 MP Dual Rear Cameras 8 MP Front Camera","2520 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Intex Aqua R4 Plus Price","Android v4.2.2 (Jelly Bean)","4.0 inches (10.16 cm) display","2 MP Rear Camera 0.3 MP Front Camera","1380 mAh battery","3.5 mm headphone jack present",,,
"Google Pixel 2 128GB","Android v8.0 (Oreo)","5.0 inches (12.7 cm) display Gorilla Glass 5 Protection","12.2 MP Rear Camera 8 MP Front Camera","2700 mAh battery with Fast Charging","Rear Fingerprint Sensor No 3.5 mm headphone jack present",,,
"Lenovo K3 Note Music Price","Android v5.1 (Lollipop)","5.5 inches (13.97 cm) display","13 MP Rear Camera 5 MP Front Camera","2900 mAh battery","3.5 mm headphone jack present",,,
"Jivi X93 Grand","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","2750 mAh battery","No 3.5 mm headphone jack present",,,,
"Mobile Phones",,,,,,,,
"Huawei Mate 30","Android v9.0 (Pie)","6.5 inches (16.51 cm) bezel-less display with waterdrop notch","24 + 16 + 8 + 5 MP Quad Rear Cameras 24 MP Front Camera","4300 mAh battery with Fast Charging Wireless Charging","Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"ZTE Axon M","Android v7.1.2 (Nougat) Upgradable to v8.0 (Oreo)","5.2 inches (13.21 cm) display Gorilla Glass 5 Protection","20 MP Rear Camera","3180 mAh battery with Quick Charging v3.0","Side Fingerprint Sensor 3.5 mm headphone jack present",,,
"Ulefone Armor X","Android v8.1 (Oreo)","5.5 inches (13.97 cm) bezel-less display","8 + 5 MP Dual Rear Cameras 5 MP Front Camera","5500 mAh battery with Quick Charging Wireless Charging","Side Fingerprint Sensor which unlocks in 0.1 seconds Face Unlock 3.5 mm headphone jack present",,,
"Xiaomi Redmi Note 5A (64GB)","Android v7.1.1 (Nougat)","5.5 inches (13.97 cm) display","13 MP Rear Camera 16 MP Front Camera","3080 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Nokia Lumia 1025","Windows Phone","6.0 inches (15.24 cm) display","20 MP Rear Camera 5 MP Front Camera","3300 mAh battery","3.5 mm headphone jack present",,,
"Tambo A1820","1.8 inches (4.57 cm) display","0.3 MP Rear Camera 0.3 MP Front Camera","1000 mAh battery","3.5 mm headphone jack present",,,,
"Tambo S2830","2.8 inches (7.11 cm) display","0.3 MP Rear Camera 0.3 MP Front Camera","1900 mAh battery","3.5 mm headphone jack present",,,,
"Sirin Labs Solarin","Android v5.1 (Lollipop)","5.5 inches (13.97 cm) display Gorilla Glass 5 Protection","24 MP Rear Camera 8 MP Front Camera","4040 mAh battery with Quick Charging v2.0","Fingerprint Sensor 3.5 mm headphone jack present",,,
"Blu Vivo 6","Android v6.0 (Marshmallow)","5.5 inches (13.97 cm) display Gorilla Glass 5 Protection","13 MP Rear Camera 8 MP Front Camera","3130 mAh battery with Quick Charging","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Blackview A20 Pro","Android v8.1 (Oreo)","5.5 inches (13.97 cm) bezel-less display","8 + 0.3 MP Dual Rear Cameras 5 MP Front Camera","3000 mAh battery","Rear Fingerprint Sensor which unlocks in 0.1 seconds 3.5 mm headphone jack present",,,
"Itel It1508 Price","Android v5.1 (Lollipop)","5.0 inches (12.7 cm) display","5 MP Rear Camera 2 MP Front Camera","2400 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Micromax Bolt Q383 Price","Android v5.0 (Lollipop)","5.0 inches (12.7 cm) display AGC Dragontrail Protection","2 MP Rear Camera 0.3 MP Front Camera","1800 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"LYF Wind 6 Price","Android v5.1 (Lollipop)","5.0 inches (12.7 cm) display","5 MP Rear Camera 5 MP Front Camera","2250 mAh battery","3.5 mm headphone jack present",,,
"Vox DV 20 Price","3.5 inches (8.89 cm) display","3.2 MP Rear Camera 1.3 MP Front Camera","1200 mAh battery","No 3.5 mm headphone jack present",,,,
"LG Max Price","Android v5.1.1 (Lollipop)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","2540 mAh battery","3.5 mm headphone jack present",,,
"Asus PadFone Mini PF400CG Price","Android v4.3 (Jelly Bean) Upgradable to v4.4 (Kitkat)","4.0 inches (10.16 cm) display","8 MP Rear Camera 2 MP Front Camera","1200 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Karbonn K9 Mini","1.77 inches (4.5 cm) display","0.3 MP Rear Camera","800 mAh battery","No 3.5 mm headphone jack present",,,,
"Nokia 1600","No 3.5 mm headphone jack present",,,,,,,
"GreenBerry W1","2.4 inches (6.1 cm) display","1.3 MP Rear Camera","4000 mAh battery","No 3.5 mm headphone jack present",,,,
"Honor Holly 3 (3GB/32GB)","Android v6.0 (Marshmallow)","5.5 inches (13.97 cm) display","13 MP Rear Camera 8 MP Front Camera","3100 mAh battery","3.5 mm headphone jack present",,,
"Itel it1518 Price","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","2500 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Nokia Lumia 920 Price","Windows v8 Upgradable to v8.1","4.5 inches (11.43 cm) display Gorilla Glass 5 Protection","8.7 MP Rear Camera 1.2 MP Front Camera","2000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"BlackBerry Bold 3 9780 Price","Blackberry v6","2.44 inches (6.2 cm) display","5 MP Rear Camera","1500 mAh battery","3.5 mm headphone jack present",,,
"HTC Wildfire E1","Android v9.0 (Pie)","6.1 inches (15.49 cm) bezel-less display with waterdrop notch","16 MP Rear Camera 8 MP Front Camera","3000 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Motorola P40 Power","Android v9.0 (Pie)","6.2 inches (15.75 cm) bezel-less display with waterdrop notch Corning Gorilla Glass Protection","48 + 8 + 5 MP Triple Rear Cameras 16 MP Front Camera","4000 mAh battery with Fast Charging","Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Sony Xperia XZ4 Compact","Android v9.0 (Pie)","5.0 inches (12.7 cm) bezel-less display","21 MP Rear Camera 5 MP Front Camera","3000 mAh battery","Side Fingerprint Sensor 3.5 mm headphone jack present",,,
"Motorola P30","Android v8.1 (Oreo)","6.2 inches (15.75 cm) bezel-less display with notch Corning Gorilla Glass Protection","16 + 5 MP Dual Rear Cameras 12 MP Front Camera","3000 mAh battery with Fast Charging","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Nubia Z18 Mini","Android v8.1 (Oreo)","5.7 inches (14.48 cm) bezel-less display","24 + 5 MP Dual Rear Cameras 8 MP Front Camera","3450 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Lenovo K11","Android v9.0 (Pie)","6.2 inches (15.75 cm) bezel-less display","12 + 8 + 5 MP Triple Rear Cameras 8 MP Front Camera","3300 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Asus Zenfone C ZC451CG Price","Android v4.4.2 (Kitkat)","4.5 inches (11.43 cm) display","5 MP Rear Camera 0.3 MP Front Camera","2100 mAh battery","3.5 mm headphone jack present",,,
"iKall K12 Price","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1000 mAh battery","3.5 mm headphone jack present",,,,
"Micromax Joy X1800 Price","1.8 inches (4.57 cm) display","0.8 MP Rear Camera","750 mAh battery","No 3.5 mm headphone jack present",,,,
"Swipe Virtue Price","Android v5.1 (Lollipop)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","2500 mAh battery","3.5 mm headphone jack present",,,
"Detel D1 Vibe","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1050 mAh battery","No 3.5 mm headphone jack present",,,,
"Itel it2161","1.8 inches (4.57 cm) display","1000 mAh battery","3.5 mm headphone jack present",,,,,
"Xolo Era 1X Pro","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","2500 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"InFocus F115","2.8 inches (7.11 cm) display","0.3 MP Rear Camera","1450 mAh battery","No 3.5 mm headphone jack present",,,,
"Micromax X707 Price","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1000 mAh battery","3.5 mm headphone jack present",,,,
"Elephone P9000","Android v7.0 (Nougat)","5.5 inches (13.97 cm) display","13 MP Rear Camera 8 MP Front Camera","3000 mAh battery","Back Fingerprint Sensor 3.5 mm headphone jack present",,,
"Karbonn K99 Pro","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","3000 mAh battery","3.5 mm headphone jack present",,,,
"Mobile Phones",,,,,,,,
"Kult Impulse","Android v7.1.1 (Nougat)","5.99 inches (15.21 cm) bezel-less display","13 MP Rear Camera 13 MP Front Camera","4000 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Lava Iris X1 Atom S Price","Android v4.4 (Kitkat)","4.0 inches (10.16 cm) display","5 MP Rear Camera 0.3 MP Front Camera","1400 mAh battery","3.5 mm headphone jack present",,,
"Intex Aqua Note 5.5","Android v7.0 (Nougat)","5.5 inches (13.97 cm) display","8 MP Rear Camera 5 MP Front Camera","2800 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"iVOOMi iV505","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","5 MP Rear Camera 5 MP Front Camera","3000 mAh battery with Fast Charging","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Coolpad Note 3S Price","Android v6.0 (Marshmallow)","5.5 inches (13.97 cm) display","13 MP Rear Camera 5 MP Front Camera","2500 mAh battery","Back Fingerprint Sensor 3.5 mm headphone jack present",,,
"Micromax X603 Price","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1000 mAh battery","3.5 mm headphone jack present",,,,
"Panasonic P55 Novo 3GB Price","Android v6.0 (Marshmallow)","5.3 inches (13.46 cm) display","13 MP Rear Camera 5 MP Front Camera","2500 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Panasonic GD25c Price","2.4 inches (6.1 cm) display","1.3 MP Rear Camera","1250 mAh battery","3.5 mm headphone jack present",,,,
"Xiaomi R1","Android v7.0 (Nougat)","5.9 inches (14.99 cm) bezel-less display Corning Gorilla Glass Protection","12 MP Rear Camera 5 MP Front Camera","4000 mAh battery with Fast Charging","Fingerprint Sensor 3.5 mm headphone jack present",,,
"Samsung Galaxy J3 Prime","Android v7.0 (Nougat)","5.0 inches (12.7 cm) display","5 MP Rear Camera 2 MP Front Camera","2600 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Haier I6","Android v7.1 (Nougat)","5.7 inches (14.48 cm) bezel-less display","13 MP Rear Camera 8 MP Front Camera","3300 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Samsung Galaxy C8","Android v7.1.1 (Nougat)","5.5 inches (13.97 cm) display","13 + 5 MP Dual Rear Cameras 16 MP Front Camera","3000 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Xiaomi Mi 5X","Android v7.1.1 (Nougat)","5.5 inches (13.97 cm) display","12 + 12 MP Dual Rear Cameras 5 MP Front Camera","3080 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Xiaomi Redmi Note 6 Prime","Android v8.0 (Oreo)","5.99 inches (15.21 cm) display","13 + 5 MP Dual Rear Cameras 16 MP Front Camera","3900 mAh battery with Quick Charging","Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"OKWU Pi Plus","Android v7.0 (Nougat)","5.0 inches (12.7 cm) display","13 MP Rear Camera 5 + 8 MP Dual Front Cameras","2500 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Oukitel K12","Android v9.0 (Pie)","6.3 inches (16 cm) bezel-less display with waterdrop notch","16 + 2 MP Dual Rear Cameras 8 MP Front Camera","10000 mAh battery with Flash Charging","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Ulefone Armor 6E","Android v9.0 (Pie)","6.2 inches (15.75 cm) bezel-less display with notch Scratch-resistant glass Protection","16 + 2 MP Dual Rear Cameras 8 MP Front Camera","5000 mAh battery with Quick Charging Wireless Charging","Rear Fingerprint Sensor No 3.5 mm headphone jack present",,,
"Umidigi A3 Pro","Android v8.1 (Oreo)","5.7 inches (14.48 cm) bezel-less display","12 + 5 MP Dual Rear Cameras 8 MP Front Camera","3300 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Coolpad Mega 5C","Android v8.1 (Oreo)","5.45 inches (13.84 cm) bezel-less display","5 MP Rear Camera 5 MP Front Camera","2500 mAh battery","No Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Xiaomi Redmi Pro","Android v6.0 (Marshmallow)","5.5 inches (13.97 cm) display","13 + 5 MP Dual Rear Cameras 5 MP Front Camera","4050 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Easyfone Udaan","1.77 inches (4.5 cm) display","0.3 MP Rear Camera","1000 mAh battery","3.5 mm headphone jack present",,,,
"Ivvo Beatz IV1805","1.8 inches (4.57 cm) display","1.3 MP Rear Camera","1000 mAh battery","No 3.5 mm headphone jack present",,,,
"Yuho Y2","Android v7.0 (Nougat)","5.5 inches (13.97 cm) display","8 + 8 MP Dual Rear Cameras 8 MP Front Camera","2750 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Honor Honor 6 Plus","Android v4.4.2 (Kitkat) Upgradable to v5.1 (Lollipop)","5.5 inches (13.97 cm) display Gorilla Glass 5 Protection","8 + 8 MP Dual Rear Cameras 8 MP Front Camera","3600 mAh battery","3.5 mm headphone jack present",,,
"Itel A22","Android v8.1 (Oreo)","5 inches (12.7 cm) display","5 MP Rear Camera 2 MP Front Camera","2400 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Samsung G9198","Android v5.0 (Lollipop)","3.9 inches (9.91 cm) display Gorilla Glass 5 Protection","16 MP Rear Camera 5 MP Front Camera","2020 mAh battery","3.5 mm headphone jack present",,,
"Tambo S2430","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1900 mAh battery","3.5 mm headphone jack present",,,,
"Tambo TA 3","Android v7.0 (Nougat)","4.95 inches (12.57 cm) bezel-less display","5 MP Rear Camera 5 MP Front Camera","2100 mAh battery","Rear Fingerprint Sensor Face Unlock 3.5 mm headphone jack present",,,
"Huawei Mate 10","Android v8.0 (Oreo) Upgradable to v9.0 (Pie)","5.9 inches (14.99 cm) display Corning Gorilla Glass Protection","12 + 20 MP Dual Rear Cameras 8 MP Front Camera","4000 mAh battery with Fast Charging","Front Fingerprint Sensor No 3.5 mm headphone jack present",,,
"Huawei P10 Plus","Android v7.0 (Nougat)","5.5 inches (13.97 cm) display Gorilla Glass 5 Protection","12 + 20 MP Dual Rear Cameras 8 MP Front Camera","3750 mAh battery with Fast Charging","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Panasonic P71 Price","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","8 MP Rear Camera 2 MP Front Camera","2000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Itel It1512 Price","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","5 MP Rear Camera 2 MP Front Camera","2500 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"LG G Flex 2 Price","Android v5.0 (Lollipop) Upgradable to v6.0 (Marshmallow)","5.5 inches (13.97 cm) display Gorilla Glass 5 Protection","13 MP Rear Camera 2.1 MP Front Camera","3000 mAh battery with Quick Charging v2.0","3.5 mm headphone jack present",,,
"LG G2 32GB Price","Android v4.2.2 (Jelly Bean) Upgradable to v5.0.2 (Lollipop)","5.2 inches (13.21 cm) display Gorilla Glass 5 Protection","13 MP Rear Camera 2.1 MP Front Camera","3000 mAh battery","3.5 mm headphone jack present",,,
